team,draft_year_start,draft_year_end,total_picks,draft_capital,players_still_on_team,starter_with_drafting_team_count,starter_with_any_team_count,starter_seasons_with_any_team,avg_starter_years_any_team,first_team_all_pro_count,second_team_all_pro_count,top5_award_finish_count,top5_mvp_finish_count,retention_score,starter_score,snap_share_score,starter_longevity_score,star_score,premium_picks,premium_bust_count,premium_bust_rate,premium_draft_capital,premium_raw_score,premium_bust_adjusted_raw_score,premium_bust_adjusted_draft_capital,premium_pick_score,premium_pick_dei,late_round_picks,late_round_draft_capital,late_round_raw_score,late_round_score,late_round_dei,bust_penalty_points,missing_premium_pick_count,missing_premium_pick_cost,missing_pick_penalty_points,raw_score,team_score,draft_efficiency_index,bust_adjusted_raw_score,bust_adjusted_draft_capital,bust_adjusted_team_score,bust_adjusted_dei,rank
ARI,2022,2025,36,119.5,27,15,15,26,0.7222222222222222,1,0,0,0,0.1665018974608287,0.36559950633910854,0.15133442729776805,0.05228919385367304,0.012552301255230125,17,2,0.11764705882352941,92.0,58.309779412043355,55.6026726308568,100.0,0.556026726308568,100.57499569105524,19,27.5,31.109361069646354,1.1312494934416857,114.38328920540583,-1.2071067811865475,1,8.0,-1.5,89.41914048168971,0.7482773262066085,97.82200294279681,86.71203370050316,127.5,0.6800943819647306,101.83649489563867,16
IND,2022,2025,37,110.5,26,14,15,29,0.7837837837837838,0,0,0,0,0.16811751846389247,0.32358281807387046,0.1651496055738973,0.06787165394149544,0.0,13,1,0.07692307692307693,72.0,46.95417706037986,44.95417706037986,80.0,0.5619272132547483,101.64228512357414,24,38.5,33.12755930349385,0.860456085805035,87.00273271438358,-0.5,1,8.0,-1.5,80.0817363638737,0.7247215960531557,94.74257152921614,78.0817363638737,118.5,0.6589176064461916,98.66551061876572,17
LV,2022,2025,34,105.0,21,14,14,24,0.7058823529411765,1,0,1,0,0.15763849298931226,0.3701020369788312,0.15864671804697175,0.055247284841154515,0.02693740118805895,13,1,0.07692307692307693,70.0,58.06849138196286,55.491141112773235,84.0,0.66060882277111,119.49197108702663,21,35.0,22.631561692691648,0.6466160483626185,65.38086504657579,-0.5773502691896258,2,14.0,-2.0,80.7000530746545,0.7685719340443287,100.4751091082457,78.12270280546488,119.0,0.6564933008862596,98.30249809090708,18
ATL,2022,2025,27,103.5,22,12,12,20,0.7407407407407407,1,0,4,0,0.14692504639861872,0.3198462176594742,0.15071799172987613,0.04163672537930921,0.047214988849740375,14,2,0.14285714285714285,84.0,58.283222449989246,56.0761156688027,90.0,0.6230679518755855,112.70151884811658,13,19.5,14.823067946772184,0.7601573306037017,76.86129036267685,-1.2071067811865475,1,6.0,-1.0,73.10629039676142,0.7063409700170186,92.33967945802034,70.89918361557488,109.5,0.6474811289093597,96.95302656186307,19
DET,2022,2025,29,113.0,23,12,12,27,0.9310344827586207,2,0,5,0,0.1471627613545789,0.2557031730666053,0.16135159715502867,0.07184780666829209,0.052095144654408225,15,3,0.2,94.0,61.51562091083688,58.23960002889798,98.0,0.5942816329479386,107.4946038472309,14,19.0,16.2465136567403,0.8550796661442264,86.45911031409334,-2.9224674913456203,1,4.0,-0.35355339059327373,77.76213456757718,0.6881604828989131,89.96295146950216,74.48611368563829,117.0,0.6366334503046007,95.32870853166303,20
BUF,2022,2025,33,99.5,24,11,11,23,0.696969696969697,1,0,0,0,0.17978799052322872,0.2671865073343507,0.17261555053038138,0.06471515164578316,0.0213198024478356,12,0,0.0,70.0,41.16771704231016,39.04639669875051,78.0,0.5005948294711604,90.5483863181896,21,29.5,29.041970704607,0.984473583207017,99.54243271345618,0.0,1,8.0,-2.1213203435596424,70.20968774691715,0.7056250024815794,92.24608130142012,68.08836740335751,107.5,0.6333801618916978,94.84156513268725,21
NO,2022,2025,28,103.5,22,11,11,21,0.75,0,0,1,0,0.16550137230016826,0.31685683527533404,0.1571645996758756,0.05580696504288787,0.00966183574879227,12,2,0.16666666666666666,76.0,51.051913409705605,48.42763407694864,84.0,0.5765194532970076,104.28175263463515,16,27.5,21.914718022750897,0.7968988371909417,80.57631025720487,-2.0207259421636903,2,8.0,-0.6035533905932737,72.96663143245651,0.704991608043058,92.16327789356718,70.34235209969954,111.5,0.6308731130017896,94.46616272053573,22
SF,2022,2025,37,103.0,28,13,14,24,0.6486486486486487,0,0,1,1,0.20790144741207367,0.3666110463810481,0.17115937708134724,0.058551236834328314,0.009708737864077669,13,3,0.23076923076923078,66.0,40.44794831732355,35.06119697137542,88.0,0.3984226928565389,72.06732827987724,24,37.0,43.38703177668257,1.1726224804508802,118.56660894680658,-1.5773502691896257,3,22.0,-3.8094010767585034,83.83498009400613,0.813931845572875,106.40499264691289,78.44822874805799,125.0,0.6275858299844639,93.97392901137421,23
WAS,2022,2025,29,107.5,17,13,14,22,0.7586206896551724,0,0,1,0,0.11917725384066634,0.34211916385230245,0.15123596630940023,0.03614791998939653,0.006577737499409744,14,2,0.14285714285714285,84.0,48.98513814887689,46.1400209267209,88.0,0.5243184196218285,94.83954691225013,15,23.5,21.45510131142445,0.9129830345287,92.31385568218911,-2.345117222155994,1,4.0,-0.5,70.44023946030134,0.6552580414911753,85.66162813991588,67.59512223814535,111.5,0.6062342801627386,90.77677424565987,24
CAR,2022,2025,26,94.0,18,10,10,19,0.7307692307692307,0,0,1,0,0.15316320452658017,0.2971543686436358,0.14497741491623714,0.056127881722754194,0.010638297872340425,11,2,0.18181818181818182,66.0,40.33203726810837,37.56427031514201,72.0,0.5217259765991946,94.37062170866916,15,28.0,21.901712493957113,0.7822040176413255,79.09048259132786,-2.267766952966369,1,6.0,-0.5,62.233749762065486,0.6620611676815478,86.55099817280002,59.46598280909912,100.0,0.5946598280909912,89.04363005188023,25
NYJ,2022,2025,28,111.0,19,12,12,24,0.8571428571428571,2,0,2,0,0.1259741230912202,0.283308371876245,0.15839178136344248,0.05801042872752635,0.036036036036036036,12,1,0.08333333333333333,78.0,52.72781566575053,51.02492696878263,88.0,0.5798287155543481,104.8803372377211,16,33.0,20.723186595735648,0.6279753513859287,63.496060460464435,-0.7071067811865475,2,10.0,-0.9957819157813603,73.45100226148618,0.6617207410944701,86.50649433787596,71.74811356451826,121.0,0.5929596162356882,88.78904242328686,26
CHI,2022,2025,34,117.0,24,14,14,27,0.7941176470588235,0,0,0,0,0.14956953436812387,0.30532380924164604,0.16944698039927567,0.062401409472830974,0.0,14,2,0.14285714285714285,86.0,48.50624402897919,44.59203046660609,104.0,0.42876952371736626,77.55651115302409,20,31.0,31.84253878840037,1.0271786705935602,103.86044424795494,-1.2071067811865475,3,18.0,-2.7071067811865475,80.34878281737956,0.6867417334818766,89.77747891168458,76.43456925500645,135.0,0.5661819944815293,84.77939433119872,27
JAX,2022,2025,38,114.5,24,12,12,29,0.7631578947368421,0,0,1,0,0.15674436050884888,0.2402904865505974,0.1522045439709711,0.07795602540018537,0.006175605075865043,13,1,0.07692307692307693,76.0,44.31021020882881,42.31021020882881,88.0,0.4807978432821456,86.9674760733265,25,38.5,28.210771753661742,0.7327473182769284,74.08979973636201,-0.5,2,12.0,-1.5,72.52098196249055,0.6333710215064677,82.80034655571089,70.52098196249055,126.5,0.5574781182805577,83.47608663182932,28
CLE,2022,2025,29,88.0,19,13,14,20,0.6896551724137931,0,0,1,0,0.16301062480330955,0.44512322633403173,0.1797002269895983,0.03785769583722601,0.011363636363636364,12,1,0.08333333333333333,58.0,43.30018377823523,36.16235557673053,94.0,0.38470591039075036,69.58621492305953,17,30.0,30.360692330611343,1.0120230776870447,102.32802670738992,-0.7071067811865475,5,36.0,-6.430721420318147,73.66087610884658,0.8370554103278021,109.42792724653734,66.52304790734188,124.0,0.5364761928011441,80.33128418440401,29
DEN,2022,2025,28,85.5,22,10,10,15,0.5357142857142857,1,0,2,0,0.1862255585015306,0.31338809884207103,0.14808310805612687,0.0325667491272067,0.034376112149186254,11,1,0.09090909090909091,58.0,37.29538876835835,32.77888091041329,80.0,0.40973601138016613,74.11369926876726,17,27.5,23.806299312450037,0.8656836113618195,87.53130008264041,-0.5773502691896258,3,22.0,-3.939157588755425,61.10168808080839,0.7146396266761215,93.42455960565678,56.58518022286333,107.5,0.5263737695150077,78.81855976747805,30
MIA,2022,2025,23,63.0,15,7,7,9,0.391304347826087,0,0,1,0,0.200204510716228,0.3618203563650329,0.14200808962222553,0.018328579974273836,0.01122391716169123,7,2,0.2857142857142857,42.0,26.16164139085152,19.632661519715306,72.0,0.27267585444049036,49.322040808139,16,21.0,20.054242201033922,0.9549639143349486,96.5586408898857,-1.9433756729740645,5,30.0,-4.585604198162152,46.215883591885444,0.7335854538394515,95.90134019971859,39.68690372074923,93.0,0.42674090022311,63.89965666498432,31
MIN,2022,2025,28,91.0,14,8,10,17,0.6071428571428571,1,0,0,0,0.11425649698350039,0.2521910218612783,0.11546117082374376,0.034879539622820414,0.023311212566589478,10,3,0.3,64.0,27.543683731277692,21.155673290308243,86.0,0.24599620105009584,44.49618280920413,18,27.0,21.60536547779415,0.8001987213997834,80.90996928820779,-3.75,4,22.0,-2.638010440969447,49.14904920907184,0.5400994418579323,70.60698933464887,42.761038768102395,113.0,0.37841627228409197,56.663586412163646,32
